,Unnamed: 0,Category,Link,News
43,44,entertainment,https://en.setopati.com/entertainment/148910,government spend almost Rs 1 billion organize International Indian Film Academy IIFA Awards organizers demanded US 4 million Nepal getting organize event according Nepal Tourism Board NTB CEO Deepak Raj Joshi Cabinet decided organize event Nepal NTB Kathmandu Metropolitan City KMC joint coorganizers Coordinator Visit Nepal Year Suraj Vaidya Joshi handed responsibility negotiate organizers event fee course discussion held discussions venue guests yet sign agreement yet finalize event fee well Joshi told Setopati Joshi revealed organizers demanded amount technical preparations including event management fees artistes NTB KMC working procedure pay foreign company manner member highlevel committee formed government organize event confided additional Rs 200 million needed air fares accommodation local transportation guests participants majority demanded business class tickets also want fivestar hotels Another Rs 200 million spent member told Setopati Millions also spent security guests awards taking expenditure almost Rs 1 billion NTB CEO Joshi however claimed money wellspent providing unprecedented promotion Nepal event viewership greater Oscars create brand city also send message capable safe organize huge events reasoned name event Nepal IIFA many television channels promote event Nepal IIFA said event also provide opportunity bring multiple stars spend around Rs 50 million bring one star Around 100 stars level arrive event Videos Nepali destinations also played event almost agreed videos useful us even future
44,45,entertainment,https://en.setopati.com/entertainment/148654,Please allow reintroduce Rolling Stones set return stage band plays Friday night Chicago’s Soldier Field postponing North American tour frontman Mick Jagger needed medical treatment second show scheduled Tuesday St Paul Broken Bones expected open Friday Whiskey Myers Tuesday Rolling Stones said statement last month concerts feature classic hits “Sympathy Devil” “Paint Black” Filter Tour delayed doctors told 75yearold Jagger late March couldn’t tour time
45,46,entertainment,https://en.setopati.com/entertainment/146850,Actor Arnold Schwarzenegger assaulted public appearance South Africa Saturday 71yearold quickly recovered said “I’m glad idiot didn’t interrupt Snapchat” Video shows former California governor standing filming children sporting event Johannesburg man makes flying kick back Schwarzenegger stumbles forward man quickly grabbed security camera man shouts several times “Help me” video shortly afterward shows Schwarzenegger smiling shaking hands bystanders walking ringed security Schwarzenegger later posted Twitter “Thanks concerns nothing worry thought jostled crowd happens lot realized kicked saw video like I’m glad idiot didn’t interrupt Snapchat” Schwarzenegger also tweeted second video incident “without whatever yelling doesn’t get spotlight” “By way” joked “block charge” Schwarzenegger attending Arnold Classic Africa event features dozens sports fitness activities separate Twitter post event blamed “crazed fan” assault statement cited organizer Wayne Price saying assailant “known police orchestrating similar incidents past” Schwarzenegger “fine still good spirits” actor confirmed intention pursuing charges would continue another appearance Sunday planned statement said
46,47,entertainment,https://en.setopati.com/entertainment/145829,Megastar Amitabh Bachchan Sunday afternoon informed fans cancelling weekly meet greet ritual due ill health 76yearold actor sees admirers every Sunday house Jalsa Juhu since past 36 years said might pain fans need worry Sunday Darshan today bed Pain Inform nothing worry unable come Bachchan wrote blog actor last seen Badla currently working Ayan Mukherjis Brahmastra bilingual project titled Tera Yaar Hoon Main Bachchan also teaming Emraan Hashmi mystery thriller
47,48,entertainment,https://en.setopati.com/entertainment/145561,Justin Bieber got start posting cover songs YouTube he’s working platform “top secret project” YouTube announced Thursday planning project Grammywinning Canadian pop star set premiere next year details Bieber special revealed releasing debut song 2009 Bieber gained popularity posting performances YouTube went top pop charts hits like “Sorry” “Boyfriend” win Grammy Award tour world YouTube announced slate new programming Thursday including documentaries Colombian singer Maluma socialite Paris Hilton also said “Kevin Hart Fit” would return third season next year
48,49,entertainment,https://en.setopati.com/entertainment/145444,Mother’s Day couple weeks Drake gave mom early gift heartfelt speech 2019 Billboard Music Awards rap star also broke Taylor Swift’s record wins Drake turned love mom picked top artist besting Cardi B Ariana Grande Post Malone Travis Scott 12 awards Wednesday Las Vegas making career total 27 Swift 23 wins looked ceiling held trophy said “I want thank mom relentless effort life “I want thank mom times drove piano times drove basketball hockey — clearly didn’t work times drove ‘Degrassi’ matter long took figure wanted always give ride we’re one hell ride” Drake said Family bonding theme threehour show aired live NBC hosted Kelly Clarkson Ciara’s young son husband NFL player Russell Wilson danced along worked stage Nick Joe Jonas gave kisses Priyanka Chopra Sophie Turner “Game Thrones” fame sang audience hitting stage Brendon Urie Panic Disco looked parents accepted top rock song quoting name current hit “Hey look made it” Mariah Carey’s twins cheered sang medley hits accepted Icon award diva form taking award Jennifer Hudson throwing napkin floor dabbing face “Without getting drama ups downs career guess always felt like outsider someone doesn’t quite belong anywhere still feel like lost interracial child lot nerve believe could succeed anything world truth believe to” said “The truth dedicated life music — saving grace — fans” Cardi B night’s top nominee 21 locked lips husband Offset red carpet couple sat closely inside venue six awards including top Hot 100 song “Girls Like You” Maroon 5 “I remember Maroon 5 hit song like ‘Bro I’m five months pregnant can’t even breathe’ record amazing like ‘Oh going hit’ sing song daughter she’s girl need” said Drake Cardi B — multiple awards live telecast — used speeches promote love appreciation peers music industry Others brought positive energy onstage Imagine Dragons’ band leader Dan Reynolds used speech highlight dangers conversion therapy LGBTQ youth earned rousing applause Florida Georgia Line’s Tyler Hubbard followed suit telling audience winning top country song “In spirit much truth spoken tonight many talented artists think speak truth” “As artists get experience many unbelievable things opinion end day it’s nothing you’re using platform better spread love help needs light community” said Swift kicked show brought new music video life colorful eyepopping performance song “ME” Dancers wearing bright pastel colors spun air holding umbrellas marching band kicked Swift’s performance — like world maybe inspired Beyonce’s new Coachella film Madonna wearing eyepatch teamed Colombian singer Maluma performance Grammywinning Christian artist Lauren Daigle night’s best performance sang “You Say” giving audience calm yet strong powerful performance backed three awesome background singers pianist BTS performed alongside Halsey also major night Billboard Awards American Music Awards Kpop band previously “social” awards based fanatic fan base Wednesday BTS picked top duogroup besting Grammywinning groups like Maroon 5 Imagine Dragons Dan Shay “I still can’t believe we’re stage many great artists” RM said fans screamed loudly “We’re still boys six years ago still dreams still thoughts Let us keep dreaming” unlikely winner Billboard Awards “Game Thrones” actress Maisie Williams whose plays Arya Stark HBO series shined brightly last week’s episode “Shoutout Arya Stark putting work last week” Drake said onstage winning first award evening
49,50,entertainment,https://en.setopati.com/entertainment/144414,Adele husband Simon Konecki separated pop singer’s representatives Benny Tarantini Carl Fysh confirmed news Friday statement Associated Press “Adele partner separated” emailed statement said “They committed raising son together lovingly always ask privacy comment” Adele gave birth son Angelo 2012 Grammywinning British superstar private relationship confirmed married Konecki album year 2017 Grammys acceptance speech said “Grammys appreciate Academy love manager husband son — you’re reason it” Konecki cofounded Life Water ecofriendly brand bottled water UK Funds company assists charity Konecki runs Drop4Drop provides clean water countries need representative Konecki could reached
50,51,entertainment,https://en.setopati.com/entertainment/144189,Angelina Jolie Brad Pitt officially single though work left terms divorce final Los Angeles Superior Court documents show Judge John W Ouderkirk entered judgment Friday saying couple longer married name also restored Jolie Jolie Pitt couple’s lawyers asked bifurcated judgment meaning two married people declared single issues divorce agreed upon It’s clear issues remain unresolved divorce Jolie filed papers saying Pitt wasn’t paying sufficient child support attorneys disputed 43yearold Jolie 55yearold Pitt six children married 2014 Jolie filed divorce 2016
51,52,entertainment,https://en.setopati.com/entertainment/143896,Actress Amber Heard asked judge Thursday dismiss 50 million defamation lawsuit exhusband Johnny Depp filed oped domestic violence wrote Washington Post provided new evidence toward allegations abuse motion filed Circuit Court Fairfax Virginia Heard describes new detail dozen instances marriage says Depp slapped shoved pulled hair choked Depp denied abuse allegations appeared couple’s divorce legal fights Heard includes exhibits photos bruises face scars arms images damage says Depp home newly revealed screenshots text messages describing incidents time excerpts divorce deposition describing domestic abuse “Johnny Depp physically verbally abused Amber Heard” attorney Eric George said statement “Since divorce Mr Depp continued publically harass Ms Heard attempted gaslight world denying abuse long past time Mr Depp’s despicable conduct end” Depp’s lawsuit filed last month called ongoing allegations domestic abuse “categorically demonstrably false” “They part elaborate hoax generate positive publicity Ms Heard advance career” lawsuit states claiming “she perpetrator” Depp’s attorney Adam Waldman said reviewing new filing said previously Depp looked forward providing evidence would clear Depp’s name Post piece Heard published December mention Depp name describe incidents discusses societal plight speak domestic abuse “I spoke sexual violence — faced culture’s wrath” 32yearold actress wrote adding felt though “on trial court public opinion” Depp’s lawsuit says clear Heard talking worsened damage allegations already done career lawsuit states Depp 55 suffered financial losses accusations including dropped role Capt Jack Sparrow “Pirates Caribbean” films Heard’s lawyers also argued lawsuit moved Los Angeles that’s relevant events took place court would position subpoena witnesses find facts Heard first accused Depp domestic violence May 2016 year married divorced 2017 actress whose credits include “Aquaman” “Justice League” met Depp set 2011 film “The Rum Diary”
52,53,entertainment,https://en.setopati.com/entertainment/143329,Britney Spears says she’s decided focus selfcare goes rough stretch Spears posted image Instagram Wednesday words “Fall love taking care Mind Body Spirit” caption wrote everyone needs “a little ‘me time’” followed smile emoji People magazine reports citing unnamed source worries father need help take care lifethreatening colon rupture last year continued take toll pop star January Spears announced putting planned Las Vegas residency — rest career — hold sake father
53,54,entertainment,https://en.setopati.com/entertainment/142828,Colombian singers Shakira Carlos Vives appeared Madrid court answer allegations Cubanborn singer producer plagiarized work awardwinning hit “La Bicicleta” Shakira smiled entered court downtown Madrid Wednesday didn’t answer reporters’ questions Shakira Vives previously rejected allegations Livan Rafael Castellanos “La Bicicleta” — means “The Bicycle” English — contains lyrics rhythm melody similar 1997 song “Yo te quiero tanto” “La Bicicleta” two three biggest Grammy Latino awards 2016 including song record year
54,55,entertainment,https://en.setopati.com/entertainment/141676,Singer Justin Bieber opened battle depression revealing feeling super disconnected weird 25yearold actor took Instagram share thoughts depression problem also posted photo Kanye West Scooter Braun wanted keep guys updated little bit hopefully Im going resonate guys struggling lot feeling super disconnected weird always bounce back Im worried wanted reach ask guys pray God faithful prayers really work thanks human season Ive ever facing stuff head wrote reported last month Sorry singer seeking treatment ensure mental wellbeing wife Hailey Baldwins interview Vogue March cover Bieber talked depressed getting fame young age really affected
55,56,entertainment,https://en.setopati.com/entertainment/141564,Jennifer Lopez said yes Alex Rodriguez’s proposal rock presented could say couple posted Instagram photo hands massive engagement ring Lopez’s ring finger former Yankees shortstop captioned photo “she said yes” heart emoji couple dating since early 2017 later year landed cover Vanity Fair magazine celebrity couple nickname JRod January Rodriguez told Associated Press Lopez similar backgrounds latest film “Second Act” reflected ties drew together “It really resembles lot arc Jennifer lived life born New York come immigrant parents two children Latino Americano — Puerto Rico Dominican Republic We’ve ups downs 40s trying live best lives possible time give back pay forward” Rodriguez said Lopez’s fourth marriage Rodriguez’s second two children previous marriages
56,57,entertainment,https://en.setopati.com/entertainment/141200,Move Mark Zuckerberg 21 Kylie Jenner named youngestever selfmade billionaire Forbes magazine Forbes estimated Jenner’s Kylie Cosmetics worth least 900 million owns hits billiondollar mark add cash already pulled profitable business magazine said Facebook’s Zuckerberg 23 hit big B mark Jenner told Forbes milestone “nice pat back” Detractors wondered JennerKardashian sibling climbed way billionaire exactly Forbes means “selfmade” family rich famous mom Kris Jenner helped build business Forbes says long didn’t inherit business money she’s labeled selfmade
57,58,entertainment,https://en.setopati.com/entertainment/140999,Actor Johnny Depp suing exwife actress Amber Heard 50 million defamation lawsuit citing piece wrote Washington Post domestic abuse complaint filed Friday Circuit Court Fairfax Virginia said Depp named Post article clear Heard talking lawsuit called ongoing allegations domestic abuse “categorically demonstrably false” “They part elaborate hoax generate positive publicity Ms Heard advance career” lawsuit said claiming “she perpetrator” suit said Depp 55 suffered financial losses accusations including dropped role Capt Jack Sparrow “Pirates Caribbean” films article published Post December Heard also said lost acting role contract major fashion brand went public claims abuse “I spoke sexual violence — faced culture’s wrath” 32yearold actress wrote adding felt “on trial court public opinion” Heard’s publicists attorney return phone calls emails Associated Press seeking comment Saturday statement People magazine attorney Eric George called lawsuit “frivolous” “just latest Johnny Depp’s repeated efforts silence Amber Heard” Depp’s attorney Adam Waldman responded People client looked forward presenting “overwhelming video photographic eyewitness evidence” would clear Depp’s name Heard first accused Depp domestic violence May 2016 year married Heard brought photo bruised face court judge ordered Depp stay away couple met set 2011 film “The Rum Diary” divorce finalized 2017
58,59,entertainment,https://en.setopati.com/entertainment/140886,Singersongwriter Ed Sheeran reportedly tied knot fiancee Cherry Seaborn According EOnline Sheeran 28 Seaborn 26 got married lowkey ceremony home December Suffolk England wedding attended close friends family members Shape hitmaker couple announced engagement December 2017 Got fiancee new year happy love cats chuffed well Sheeran shared Instagram along side adorable picture Seaborn couple childhood friends attended school together Suffolk became romantically involved years later
59,60,entertainment,https://en.setopati.com/entertainment/140685,Billy Porter speaking Vogue walked Oscars red carpet knew among social media users “People going really uncomfortable black ass ball gown it’s anybody’s business mine” remark Tonywinning stage performer actor singer prescient disproven megapraise velvet custom tuxedo look Christian Siriano outrage notion African American man dress threat black masculinity conversation Porter hoped provoke collect virulent hate help move along idea deserve respect across racial lines gender divide “I ready create conversation” Porter told Associated Press phone interview Monday day Oscars “We teach people treat us teach people love us teach people respect us way respect ourselves” Porter black gay breakout star boundaryexpanding FX series “Pose” spent awards season using fashion political art describes previous dresses help powerhouses Tom Ford Michael Kors later weeks along smaller designers embrace greater gender fluidity collections thrilled early dress nominee Golden Globes Porter’s custom trouser look Randi Rahm including huge hot pinklined cape floral embellishments grabbed attention social media support disdain 49yearold took Oscars carpet took debate stratosphere Porter understands established notions black masculinity originated understands toxic stylist Sam Ratelle also realize rigid genderdriven taboos want help walls come “It goes way back earliest emasculations slavery way sort overcome strongest masculine powerful become toxic” Porter said “And don’t think it’s black people think it’s men general Every ethnicity version it” Porter couldn’t care less negative comments “The comments business people think I’m business lived already” said “I’m inside authenticity whole point respect much respect don’t like go somewhere else don’t look It’s don’t understand putting dress causes much strife life” Ratelle said began working Porter year ago “He said ‘I want piece walking art’ went there” Ratelle said “It’s really awesome work bunch great designers Randi Rahm certainly completely open Issey Miyake fantastic Radio City show Porter study white Christian Siriano fact custom gown one week incredible saying ‘Absolutely There’s question we’ll this’ Michael Kors gracious human Tom Ford” Porter said he’s getting started terms pushing along conversation “People actually listening” said “I hope opens dialogue healing always continue there’s anything I’ve learned 49 years I’ve lived planet authentic version story anybody be” Porter always fashion lover year ambassador Council Fashion Designers America men’s fashion week New York attended variety shows featuring variety looks traditional gender fluid awards season fashion week cycle finishing Paris Porter said he’ll continue wear whatever likes great number designers board help pulls lines custom outfits “PreGolden Globes difficult” said options available considering he’s sample size “After Golden Globes difficult work people work walk doors open I’m never beggar” real life least live TV Oscars Helen Mirren appeared ready change noting copresenter Jason Momoa dressed pink “It goes show doesn’t days Hawaiian god mature Englishwoman actually wear color wear pink” said claps Momoa agreed “Finally times changin’”
60,61,entertainment,https://en.setopati.com/entertainment/140498,final list winners 91st Academy Awards Best picture “Green Book” caption idattachment140501 alignalignnone width826 Peter Farrelly center cast crew Green Book accept award best picture Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Best actress Olivia Colman “The Favourite” caption idattachment140502 alignalignnone width826 Olivia Colman reacts accepts award best performance actress leading role Favourite Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Best actor Rami Malek “Bohemian Rhapsody” caption idattachment140503 alignalignnone width826 Rami Malek accepts award best performance actor leading role Bohemian Rhapsody Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Best director Alfonso Cuaron “Roma” caption idattachment140504 alignalignnone width826 Alfonso Cuaron accepts award best cinematography Roma Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Best supporting actress Regina King “If Beale Street Could Talk” caption idattachment140508 alignalignnone width826 Regina King accepts award best performance actress supporting role Beale Street Could Talk Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Best supporting actor Mahershala Ali “Green Book” caption idattachment140509 alignalignnone width692 Mahershala Ali receives Oscar Best Supporting Actor Green Book Oscars Sunday February 24 2019 Dolby Theater Los Angeles Photo Chris Pizzello Invision APcaption Foreign language film Mexico’s “Roma” caption idattachment140511 alignalignnone width826 Alfonso Cuaron poses awards best director Roma best foreign language film Roma best cinematography Roma press room Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Jordan StraussInvisionAPcaption Original screenplay “Green Book” Nick Vallelonga Brian Currie Peter Farrelly Adapted screenplay “BlacKkKlansman” Charlie Wachtel David Rabinowitz Kevin Willmott Spike Lee caption idattachment140507 alignalignnone width826 Charlie Wachtel left Spike Lee accept award best adapted screenplay BlacKkKlansman Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Original Song “Shallow” “A Star Born” music lyrics Lady Gaga Mark Ronson Anthony Rossomando Andrew Wyatt caption idattachment140500 alignalignnone width826 Mark Ronson left Anthony Rossomando Lady Gaga accept award best original song Shallow Star Born Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Cinematography Alfonso Cuaron “Roma” Best animated film “SpiderMan SpiderVerse” caption idattachment140512 alignalignnone width800 Bob Persichetti left Peter Ramsey Rodney Rothman Phil Lord Christopher Miller pose award best animated feature film SpiderMan SpiderVerse press room Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Jordan StraussInvisionAPcaption Original Score “Black Panther” Ludwig Goransson Costume design Ruth Carter “Black Panther” caption idattachment140505 alignalignnone width826 Ruth E Carter poses award best costume design Black Panther press room Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Jordan StraussInvisionAPcaption Production design “Black Panther” caption idattachment140506 alignalignnone width826 Jay Hart left Hannah Beachler kiss awards best production design Black Panther press room Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Jordan StraussInvisionAPcaption Sound Editing “Bohemian Rhapsody” caption idattachment140499 alignalignnone width826 Nina Hartstone left John Warhurst pose award best sound editing Bohemian Rhapsody press room Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Jordan StraussInvisionAPcaption Sound Mixing “Bohemian Rhapsody” Film Editing John Ottman “Bohemian Rhapsody” Animated short film “Bao” Documentary short subject “Period End Sentence” Visual effects “First Man” Live action short film “Skin” Documentary feature “Free Solo” caption idattachment140510 alignalignnone width826 Elizabeth Chai Vasarhelyi left Jimmy Chin accept award best documentary feature Free Solo Oscars Sunday Feb 24 2019 Dolby Theatre Los Angeles Photo Chris PizzelloInvisionAPcaption Makeup hairstyling “Vice”
61,62,sports,https://en.setopati.com/sports/160161,Pelé simply “The King” embraced “the beautiful game” soccer 1958 World Cup debut Brazil never really let go record three World Cups widely regarded one sport’s greatest players majestic galvanizing presence set among recognizable figures world Pelé died Thursday 82 undergone treatment colon cancer since 2021 Pelé among game’s prolific scorers spent nearly two decades enchanting fans dazzling opponents grace athleticism moves soccer’s highest stage transfixed orchestrated fast fluid style play revolutionized sport — flair personified Brazilian elegance field carried country soccer’s heights became global ambassador sport journey began streets Sao Paulo state would kick sock stuffed newspapers rags “Pelé changed everything transformed football art entertainment” Neymar fellow Brazilian soccer player said Instagram “Football Brazil elevated standing thanks King gone magic endure Pelé eternal” conversation soccer’s greatest player late Diego Maradona Lionel Messi Cristiano Ronaldo mentioned alongside Different sources counting different sets games list Pelé’s goal totals anywhere 650 league matches 1281 senior matches lowlevel competition Maradona interviewed Pelé playfully asked Brazilian accumulated many goals player would dubbed “The King” introduced world 17 1958 World Cup Sweden youngest player ever tournament Pelé emblem country’s World Cup triumph 1970 Mexico scored final set Carlos Alberto nonchalant pass last goal 41 victory Italy image Pelé brightyellow Brazil jersey 10 stamped back remains alive soccer fans everywhere trademark goal celebration — leap right fist thrust high head Pelé’s fame 1967 factions civil war Nigeria agreed brief ceasefire could play exhibition match country knighted Britain’s Queen Elizabeth II 1997 Pelé visited Washington help popularize game North America US president stuck hand first “You don’t need introduce everyone knows Pelé is” Ronald Reagan said Pelé Brazil’s first modern Black national hero rarely spoke racism country rich powerful tend hail white minority Opposing fans taunted Pelé monkey chants home world “He said would never play stop every time heard chants” said Angelica Basthi one Pelé’s biographers “He key Black people’s pride Brazil never wanted flagbearer” Pelé’s life soccer took many forms politician — Brazil’s Extraordinary Minister Sport — wealthy businessman ambassador UNESCO United Nations roles movies soap operas even composed songs recorded CDs popular Brazilian music Pelé ambassador sport final years health deteriorated travels appearances became less frequent needing hip replacement started using cane often seen wheelchair final years attend ceremony unveil statue representing Brazil’s 1970 World Cup team “He gets shy gets embarrassed” son Edinho told Globoesportecom “He doesn’t want go out” Pelé spent 80th birthday relatives Pelé spent month hospitalized 2021 surgery remove tumor colon Pelé said ready “to play 90 minutes plus extra time” soon started chemotherapy Born Edson Arantes Nascimento small city Tres Coracoes interior Minas Gerais state Oct 23 1940 Pelé grew shining shoes buy modest soccer gear father also player Pelé’s talent drew notice 11 local professional player brought Santos’ youth squads Despite youth 5foot8 frame Pelé’ scored grown men ease displayed friends back home debuted Brazilian club 15 1956 club quickly gained worldwide recognition name Pelé came mispronouncing name player called Bilé later became known simply ‘O Rei’ – King Pelé went 1958 World Cup reserve became key part country’s championship team first goal flicked ball head defender raced around volley home voted one best World Cup history “When Pelé scored” veteran Swedish midfielder Sigge Parling said “I honest say felt like applauding” 1966 World Cup England — hosts — bitter one Pelé already considered world’s top player Brazil knocked group stage Pelé angry fouls hard tackles Portugal swore last World Cup changed mind rejuvenated 1970 World Cup game England struck header certain score great goalkeeper Gordon Banks flipped ball bar astonishing move Pelé likened save — one best World Cup history — “salmon climbing waterfall” Later scored opening goal final Italy last World Cup match Pelé played 114 matches Brazil scoring record 95 goals — including 77 official matches goals came Santos led five national titles two Copa Libertadores trophies two club world championships — 1960s run Santos stretched three decades went semiretirement 1972 season Wealthy European clubs tried sign Brazilian government intervened keep sold declaring national treasure field Pelé’s energy vision imagination drove gifted Brazilian national team intricate passing combinations slicing defenses leaving room players showcase flashy skills fast fluid style play exemplified “O Jogo Bonito” — Portuguese “The Beautiful Game” center like maestro command orchestra Pelé 1977 autobiography “My Life Beautiful Game” made phrase part soccer’s lexicon 1975 joined New York Cosmos North American Soccer League Although past prime 34 years old Pelé briefly gave soccer higher profile North America ending career Oct 1 1977 exhibition Cosmos Santos Among dignitaries hand perhaps athlete whose renown spanned globe — Muhammad Ali Pelé two daughters wedlock five children first two marriages Rosemeri dos Reis Cholbi Assiria Seixas Lemos later married businesswoman Marcia Cibele Aoki
62,63,sports,https://en.setopati.com/sports/160161,Pelé simply “The King” embraced “the beautiful game” soccer 1958 World Cup debut Brazil never really let go record three World Cups widely regarded one sport’s greatest players majestic galvanizing presence set among recognizable figures world Pelé died Thursday 82 undergone treatment colon cancer since 2021 Pelé among game’s prolific scorers spent nearly two decades enchanting fans dazzling opponents grace athleticism moves soccer’s highest stage transfixed orchestrated fast fluid style play revolutionized sport — flair personified Brazilian elegance field carried country soccer’s heights became global ambassador sport journey began streets Sao Paulo state would kick sock stuffed newspapers rags “Pelé changed everything transformed football art entertainment” Neymar fellow Brazilian soccer player said Instagram “Football Brazil elevated standing thanks King gone magic endure Pelé eternal” conversation soccer’s greatest player late Diego Maradona Lionel Messi Cristiano Ronaldo mentioned alongside Different sources counting different sets games list Pelé’s goal totals anywhere 650 league matches 1281 senior matches lowlevel competition Maradona interviewed Pelé playfully asked Brazilian accumulated many goals player would dubbed “The King” introduced world 17 1958 World Cup Sweden youngest player ever tournament Pelé emblem country’s World Cup triumph 1970 Mexico scored final set Carlos Alberto nonchalant pass last goal 41 victory Italy image Pelé brightyellow Brazil jersey 10 stamped back remains alive soccer fans everywhere trademark goal celebration — leap right fist thrust high head Pelé’s fame 1967 factions civil war Nigeria agreed brief ceasefire could play exhibition match country knighted Britain’s Queen Elizabeth II 1997 Pelé visited Washington help popularize game North America US president stuck hand first “You don’t need introduce everyone knows Pelé is” Ronald Reagan said Pelé Brazil’s first modern Black national hero rarely spoke racism country rich powerful tend hail white minority Opposing fans taunted Pelé monkey chants home world “He said would never play stop every time heard chants” said Angelica Basthi one Pelé’s biographers “He key Black people’s pride Brazil never wanted flagbearer” Pelé’s life soccer took many forms politician — Brazil’s Extraordinary Minister Sport — wealthy businessman ambassador UNESCO United Nations roles movies soap operas even composed songs recorded CDs popular Brazilian music Pelé ambassador sport final years health deteriorated travels appearances became less frequent needing hip replacement started using cane often seen wheelchair final years attend ceremony unveil statue representing Brazil’s 1970 World Cup team “He gets shy gets embarrassed” son Edinho told Globoesportecom “He doesn’t want go out” Pelé spent 80th birthday relatives Pelé spent month hospitalized 2021 surgery remove tumor colon Pelé said ready “to play 90 minutes plus extra time” soon started chemotherapy Born Edson Arantes Nascimento small city Tres Coracoes interior Minas Gerais state Oct 23 1940 Pelé grew shining shoes buy modest soccer gear father also player Pelé’s talent drew notice 11 local professional player brought Santos’ youth squads Despite youth 5foot8 frame Pelé’ scored grown men ease displayed friends back home debuted Brazilian club 15 1956 club quickly gained worldwide recognition name Pelé came mispronouncing name player called Bilé later became known simply ‘O Rei’ – King Pelé went 1958 World Cup reserve became key part country’s championship team first goal flicked ball head defender raced around volley home voted one best World Cup history “When Pelé scored” veteran Swedish midfielder Sigge Parling said “I honest say felt like applauding” 1966 World Cup England — hosts — bitter one Pelé already considered world’s top player Brazil knocked group stage Pelé angry fouls hard tackles Portugal swore last World Cup changed mind rejuvenated 1970 World Cup game England struck header certain score great goalkeeper Gordon Banks flipped ball bar astonishing move Pelé likened save — one best World Cup history — “salmon climbing waterfall” Later scored opening goal final Italy last World Cup match Pelé played 114 matches Brazil scoring record 95 goals — including 77 official matches goals came Santos led five national titles two Copa Libertadores trophies two club world championships — 1960s run Santos stretched three decades went semiretirement 1972 season Wealthy European clubs tried sign Brazilian government intervened keep sold declaring national treasure field Pelé’s energy vision imagination drove gifted Brazilian national team intricate passing combinations slicing defenses leaving room players showcase flashy skills fast fluid style play exemplified “O Jogo Bonito” — Portuguese “The Beautiful Game” center like maestro command orchestra Pelé 1977 autobiography “My Life Beautiful Game” made phrase part soccer’s lexicon 1975 joined New York Cosmos North American Soccer League Although past prime 34 years old Pelé briefly gave soccer higher profile North America ending career Oct 1 1977 exhibition Cosmos Santos Among dignitaries hand perhaps athlete whose renown spanned globe — Muhammad Ali Pelé two daughters wedlock five children first two marriages Rosemeri dos Reis Cholbi Assiria Seixas Lemos later married businesswoman Marcia Cibele Aoki
